Date,CM Code,CM Name,CP Code,TM Code,TM Name,End Client,Allocation at BOD,Allocations during the Day,Deallocation during the Day,Allocation at EOD,OWN Collateral at BOD,OWN Collateral added during Day,OWN Collateral reduced during Day,OWN Collateral at EOD,OWN Others Collateral at BOD,OWN Others Collateral added during Day,OWN Others Collateral reduced during Day,OWN Others Collateral at EOD,Total Collateral at EOD,Eligible Collateral at EOD,Margin Utilisation
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU1670        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614458
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5804        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5805        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687135.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5815        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5820        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94606.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKO0886        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26037.41
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU1761        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0708        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH3299        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU0043        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446632.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0800        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH2184        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134431.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1548        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78588.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID0666        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12715524.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LSK0110        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222048.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1615        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227313.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1636        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1653        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47794.78
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU1478        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075953.12
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LLD0039        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LYS0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA0542        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA3070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704967.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA3091        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MYE0210        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111432.66
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0267        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4962965
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LOU0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113253.83
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LOU0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.97
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWG0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWG0055        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWG0082        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVZ0029        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVZ0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0057        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992894.06
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTK0563        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195968.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWA0082        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58993.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0129        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315398.12
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1857        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX0632        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LRP0034        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45884.04
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MCB0841        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAA0126        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MHJ0031        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225310
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LRP0070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVM0086        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198668.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVM0090        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20033.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWE0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MCB0970        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658234.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWE0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734.08
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LRP0204        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWE0090        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWE0113        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVM0020        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4033720.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVM0049        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268862.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVM0065        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328346.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MRR0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0151        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64014846
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LOF0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1597        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1632        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68316.82
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTG0049        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605447.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0235        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5878196.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0573        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72103.49
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MFR0254        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355.60
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN2820        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0928        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0092        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98218.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0093        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0100        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0108        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98218.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NCA0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389148
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MST0038        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482222.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0191        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0003        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0018        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0022        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226886.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0219        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0233        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98218.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MWM0061        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVC0045        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147562.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MZD0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152457.51
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MZD0018        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36436.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIN1317        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91332.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NKQ0409        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147562.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MTZ0018        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67459.37
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MRJ0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65449.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MIF0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482222.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MRJ0020        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0081        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIN0467        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN2385        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537725
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NCA0252        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190820.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN2456        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134431.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYB0750        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74416.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN3374        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NCD0064        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQH0034        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQH0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NXW0225        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35011.10
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYH0413        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163637.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NOA0521        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194574
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NOA1194        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261916.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNO1021        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYB0575        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442039.06
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NOA0148        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670509.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NTS01          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98218.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,56605          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58474583.30
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,29680          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,40195          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162744.95
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,46030          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121734.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYB0204        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239617.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,21480          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161547.78
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,56325          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6949351.01
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,16415          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209241.41
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,10920          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6409523.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,12485          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139275
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQH0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81183.78
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQN0990        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52438.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0014        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OJV0182        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20033.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFF0261        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0031        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943125
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OBR0019        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0093        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFF0398        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45849.29
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NVT0042        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628157.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OJM0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPA0101        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPA0107        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPF0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OEW0076        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355.60
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1642        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189212.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFA0008        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65548.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKU0273        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897438.72
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OCL0032        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFV1027        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130958.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1706        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OUD0076        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OML0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1736        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1758        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPQ0034        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453772.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0029        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65548.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0041        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52784.53
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OOH0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128511.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OOH0065        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG3083        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0076        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0068        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43802.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0073        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170426.43
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0077        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OQE0017        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33349.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OMO0135        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0083        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OTH0008        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39294.42
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKU0062        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40066.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OQE0128        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OQE0171        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,A209           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327639.10
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,PA824          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97984.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OWB0070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OZH0146        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737765.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFK0003        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389148
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,PB748          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583722
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OWO0085        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OWO0086        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163048.92
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,BUN07          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,EC1110         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901214.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,CRNUB          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18936.30
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,CU137          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668907.68
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,EW246          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCR006         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,FC181          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392874.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KIA77          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65548.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQ2606         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JP61           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GP029          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389148
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LAN01          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KI020          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCS065         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163697.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCS098         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52438.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OD001          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629784.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JH1601         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58993.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MHA78          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,SUV22          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389148
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,TIS01          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201181.52
