msgId,requestType,curDate,seg,cmCode,tmCode,cpCode,cliCode,accType,amt,action,RespStatus,RespMessagesCode,RespFeildMsg,RespValidationMsg,CreateDateTime
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CIY0233        ,C,10705.52,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CIY0235        ,C,17123.29,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CIZ0054        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJL0001        ,C,970.66,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJL0014        ,C,1131.24,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJL0025        ,C,9700.5,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJL0060        ,C,48422.04,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJM0015        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJT0012        ,C,148405,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJT0040        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJT0085        ,C,819.535,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJW0057        ,C,9607.49,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CJW0120        ,C,5000,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CR220          ,C,11411.8,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKA0030        ,C,6114.73,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKB0246        ,C,29885,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKC0061        ,C,23435.22,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKD0283        ,C,2207.37,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKI0045        ,C,2617.71,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKJ0023        ,C,4849.99,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKO0029        ,C,1956.14,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKO0035        ,C,11947.31,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKP0039        ,C,35231.51,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKP0045        ,C,2787.34,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKQ0002        ,C,12845.87,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKT0004        ,C,7040,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKT0005        ,C,65617.04,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKT0028        ,C,21071.6,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKT0058        ,C,84.49,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKT0083        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKT0093        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKT0096        ,C,7030.09,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CKY0017        ,C,1787.32,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0103        ,C,1155.44,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0132        ,C,5733.64,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0152        ,C,6000,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0176        ,C,1759.84,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0184        ,C,31163.74,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0185        ,C,1071.01,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0188        ,C,2154.83,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0196        ,C,138629.77,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLA0211        ,C,438.81,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLE0015        ,C,19730.18,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CS837          ,C,15977.26,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0021        ,C,5897.16,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0023        ,C,1777.65,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0043        ,C,937.6,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0113        ,C,3011.955,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0115        ,C,6774.58,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0183        ,C,4120.875,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0199        ,C,56684.79,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0202        ,C,35296.87,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0238        ,C,249.675,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0269        ,C,4685.88,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0270        ,C,36416.07,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0299        ,C,13921.575,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0305        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0308        ,C,39823.42,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0318        ,C,2581.46,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0331        ,C,1485.045,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLH0359        ,C,5656.83,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLI0019        ,C,6547.545,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLI0025        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLO0051        ,C,14897.325,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLO0102        ,C,3579.57,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLO0134        ,C,3993.48,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLP0001        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLP0029        ,C,995.47,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLQ0006        ,C,560.375,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLR0002        ,C,154670.16,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLR0022        ,C,11649.49,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLR0030        ,C,84609.09,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CLR0035        ,C,10000,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMC0042        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMC0069        ,C,20202.27,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CS163          ,C,40000,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CME0023        ,C,51321.53,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMR0115        ,C,2174.25,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMV0001        ,C,61221.27,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMV0008        ,C,1500.75,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMV0091        ,C,23794.66,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMV0129        ,C,61105.795,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMV0137        ,C,49910.46,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CMV0157        ,C,2078.26,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CND0008        ,C,27195.08,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CND0019        ,C,1900.94,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CND0034        ,C,125885.435,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNG0003        ,C,4236.705,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNI0006        ,C,292658.74,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNI0044        ,C,3245.9,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNJ0007        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNL0024        ,C,13338.105,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNN0002        ,C,12527.8,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNN0003        ,C,4434.12,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNN0008        ,C,429586.18,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNN0035        ,C,21167.9,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNN0036        ,C,2196.68,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNN0045        ,C,5964.44,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0003        ,C,3553.2,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0050        ,C,7577.11,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0057        ,C,7503.77,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0061        ,C,36363.22,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0088        ,C,36103.97,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0102        ,C,6110.1,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0116        ,C,4133.595,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0118        ,C,71718.75,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNR0122        ,C,620.47,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNS0005        ,C,119.27,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNS0011        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNS0026        ,C,5524.805,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNV6342        ,C,384.74,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0003        ,C,447789.66,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0021        ,C,9289.525,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0110        ,C,14881.52,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0127        ,C,10069.48,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0137        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0146        ,C,38445.17,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0150        ,C,5519.445,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0154        ,C,5120.68,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0189        ,C,19874.59,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0191        ,C,766.85,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0195        ,C,1835.16,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0200        ,C,2489.675,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0207        ,C,13436.13,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0213        ,C,9681.235,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0247        ,C,3438.49,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNW0250        ,C,6075.49,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNY0024        ,C,5878.555,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNY0037        ,C,31266.645,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0014        ,C,359.165,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0029        ,C,43069.595,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0048        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0049        ,C,10215.79,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0051        ,C,3723.305,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0149        ,C,1814.85,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0210        ,C,6269.18,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0218        ,C,5187.71,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0227        ,C,10360.25,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CNZ0232        ,C,1842.295,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COL0010        ,C,26591.58,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COL0020        ,C,11815.365,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COL0076        ,C,211.485,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COL0088        ,C,9265.27,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COL0124        ,C,10913.385,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COL0169        ,C,6981.29,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COL0181        ,C,7848.29,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CON0116        ,C,80471.56,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CON0128        ,C,418124.7,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CON0159        ,C,9753.48,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COQ0142        ,C,54011.5,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COX0078        ,C,21400.65,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COX0079        ,C,9124.285,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,COX0086        ,C,13071.94,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CPH0001        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CPH0002        ,C,192971.87,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CPH0006        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.47 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CPH0030        ,C,935.685,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.48 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CPH0040        ,C,0,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.48 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CPH0046        ,C,7000.695,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.48 PM
07714202206152086850,I,15-Jun-2022,CM,07714,07714,,CPH0048        ,C,1071.12,U,ERROR,01010212,,Service Unavailable/ Timing window over,15-06-2022 6.02.48 PM
