msgId,requestType,curDate,seg,cmCode,tmCode,cpCode,cliCode,accType,amt,action,RespStatus,RespMessagesCode,RespFeildMsg,RespValidationMsg,CreateDateTime,Source
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRJ0054        ,C,5535.055,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRJ0476        ,C,659.99,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRL0066        ,C,186.505,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRN0029        ,C,574620.85,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRN0032        ,C,30923.45,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRQ0024        ,C,3000.035,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRT0007        ,C,3351.42,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0149        ,C,6042.685,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0234        ,C,78.8,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0238        ,C,11531.63,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0250        ,C,4594.16,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0254        ,C,8111.16,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0294        ,C,244169.82,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0307        ,C,4786.455,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CRY0308        ,C,3057.315,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CSA0035        ,C,6271.05,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CSA0085        ,C,238639.44,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CSL0004        ,C,74594.695,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CSW0009        ,C,21153.26,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CSZ0024        ,C,7179.725,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CUE0042        ,C,637.52,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CUF0001        ,C,159626.71,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CUU0012        ,C,20763.89,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CUX0057        ,C,86615.855,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA0006        ,C,21442.91,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA0823        ,C,11669.095,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA1107        ,C,127142.605,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA1262        ,C,20882.18,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA1462        ,C,45876.255,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA1623        ,C,181.8,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA1674        ,C,6155.98,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA1782        ,C,100887.72,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA1788        ,C,312.88,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2091        ,C,41308.95,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2110        ,C,6930.81,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2237        ,C,413.135,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2334        ,C,279.13,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2427        ,C,62047.85,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2432        ,C,30.12,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2525        ,C,5687.5,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2552        ,C,98814.985,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2686        ,C,1655.985,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2715        ,C,197.755,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2749        ,C,1576.36,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2768        ,C,1872.835,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2777        ,C,5236.395,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2795        ,C,6608.98,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2803        ,C,10615.975,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2829        ,C,2854.71,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2849        ,C,1117.345,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2872        ,C,19554.27,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2888        ,C,770.45,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2937        ,C,83645.745,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2942        ,C,8869.33,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA2977        ,C,26468.15,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3030        ,C,3300.58,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3034        ,C,26239.45,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3076        ,C,10351.47,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3084        ,C,12268.51,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3094        ,C,595.72,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3096        ,C,50741.82,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3175        ,C,365.505,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3177        ,C,5280.11,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3241        ,C,340706.03,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3313        ,C,12944.285,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3363        ,C,1869.37,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3405        ,C,776.19,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3411        ,C,2465.35,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVA3438        ,C,32395.84,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVE0070        ,C,11966.11,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVE0143        ,C,6496.44,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVE0166        ,C,726.485,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVH0026        ,C,1684.12,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVH0075        ,C,17510.075,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVH0076        ,C,20646.99,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVN0050        ,C,5751.98,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVO0013        ,C,6355.54,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVQ0011        ,C,356.175,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVQ0079        ,C,1409.68,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVZ0728        ,C,12841.35,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CVZ0775        ,C,69.6,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWC0022        ,C,1051.53,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWD0055        ,C,305278.47,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWG0007        ,C,25809.49,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWJ0025        ,C,2332.77,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWJ0117        ,C,52490.56,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWJ0121        ,C,113.325,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWJ0125        ,C,30480,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWN0102        ,C,4938.13,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWN0103        ,C,6006.19,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWN0178        ,C,39162.59,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWN0194        ,C,17162.2,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWO0033        ,C,2005.21,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWZ0026        ,C,91085.38,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWZ0049        ,C,10483.76,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CWZ0067        ,C,4099.44,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CXF0009        ,C,54.155,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CXF0026        ,C,3236.27,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CXL0001        ,C,639.97,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CXL0067        ,C,8611.74,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CXP0027        ,C,83736.5,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CYM0001        ,C,0.17,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CYQ0063        ,C,5997.02,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CYS0002        ,C,2973.175,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CYU0030        ,C,248.76,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CYU0063        ,C,10840.395,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CYU0068        ,C,1267.495,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CZB0024        ,C,32717.285,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CZB0025        ,C,886.19,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CZC0005        ,C,7908.62,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CZE0020        ,C,90.11,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CZY0016        ,C,13579.58,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CZY0083        ,C,7077.885,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,CZY0096        ,C,41457.78,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DAA0080        ,C,468,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DAA0119        ,C,21705.72,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DAH0021        ,C,51481.46,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DAH0103        ,C,34567.15,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DAH0175        ,C,190000,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DAS0011        ,C,31094.46,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DAS0042        ,C,35503.55,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBA0316        ,C,17151.83,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0055        ,C,2113.41,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0091        ,C,18550,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0140        ,C,5115.795,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0159        ,C,353912.33,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0170        ,C,35370.195,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0191        ,C,1039.065,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0193        ,C,75750.055,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0212        ,C,2342.55,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DBG0225        ,C,11012.95,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDH0026        ,C,5000,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDH0037        ,C,18644.91,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDH0039        ,C,20204.49,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDH0040        ,C,1303.92,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDI0002        ,C,11282.3,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDI0016        ,C,174865.01,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDI0023        ,C,29189.35,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DDV0027        ,C,7039.05,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFI0005        ,C,11350,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFI0016        ,C,62308.92,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFI0022        ,C,417.91,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFI0024        ,C,24315.72,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFI0036        ,C,5140.19,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFK0003        ,C,4152.095,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFK0004        ,C,4156.04,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFK0019        ,C,4510.485,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFN0037        ,C,24988.2,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DFR0004        ,C,7599.14,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DGN0001        ,C,3536.235,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJD0077        ,C,60000,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJE0009        ,C,6001.29,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJE0036        ,C,3720.44,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJO0022        ,C,17938.88,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJO0038        ,C,1207.4,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJO0061        ,C,3127.93,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJO0128        ,C,15687.22,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
07714202207041153092,I,04-Jul-2022,CM,07714,07714,,DJO0278        ,C,1315.825,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 3.36.24 PM,Focus
