Date,CM Code,CM Name,CP Code,TM Code,TM Name,End Client,Allocation at BOD,Allocations during the Day,Deallocation during the Day,Allocation at EOD,OWN Collateral at BOD,OWN Collateral added during Day,OWN Collateral reduced during Day,OWN Collateral at EOD,OWN Others Collateral at BOD,OWN Others Collateral added during Day,OWN Others Collateral reduced during Day,OWN Others Collateral at EOD,Total Collateral at EOD,Eligible Collateral at EOD,Margin Utilisation
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH3299        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU0043        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446632.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0800        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH2184        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134368.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1548        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78591.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID0666        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12715524.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LSK0110        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222054.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1615        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227320.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1636        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA1653        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47796.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU1478        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075904.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LLD0039        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LYS0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA0542        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA3070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704918.70
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA3091        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MYE0210        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111433.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0267        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4962965
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LOU0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113257.51
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LOU0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.96
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWG0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWG0055        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWG0082        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVZ0029        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVZ0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0057        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992825.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTK0563        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195968.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWA0082        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58994.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0129        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315398.12
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1857        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX0632        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LRP0034        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45884.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MCB0841        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAA0126        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MHJ0031        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225313.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LRP0070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVM0086        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198668.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LVM0090        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20033.78
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWE0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MCB0970        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658196.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWE0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LRP0204        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LWE0090        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVM0020        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4033893
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVM0049        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268737.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVM0065        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328284.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MRR0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0151        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64016820
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LOF0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1597        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1632        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68325.26
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTG0049        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605468.07
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0235        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5878461.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0573        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72104.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MFR0254        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355.85
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN2820        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MPM0928        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0092        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98221.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0093        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0100        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MSR0108        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98221.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NCA0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389160
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MST0038        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482190.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0191        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0003        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0018        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0022        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226873.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MUV0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0219        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0233        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98221.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MWM0061        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MVC0045        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147562.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MZD0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152461.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MZD0018        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36436.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIN1317        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91334.21
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NKQ0409        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147562.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MTZ0018        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67461.21
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MRJ0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65451.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MIF0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482190.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MRJ0020        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIJ0081        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NIN0467        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN2385        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537475
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NCA0252        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190832.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN2456        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134368.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYB0750        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74419.83
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNN3374        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NCD0064        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQH0034        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQH0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NXW0225        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35012.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYH0413        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163643.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NOA0521        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194580
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NOA1194        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261925
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NNO1021        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYB0575        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441931.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NOA0148        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670538
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NTS01          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98221.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,56605          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58474788.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,29680          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,40195          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162749.05
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,46030          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121748.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NYB0204        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239624.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,21480          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161570.15
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,56325          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6939056.97
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,16415          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209379.51
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,10920          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6409534.92
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,12485          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139275
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQH0007        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81186.03
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NQN0990        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52439.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0014        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OJV0182        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20033.78
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFF0261        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33511.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0031        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943125
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OBR0019        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ONA0093        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFF0398        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45850.51
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NVT0042        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628197.51
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OJM0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPA0101        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.22
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPA0107        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPF0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OEW0076        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355.85
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1642        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189212.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFA0008        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65549.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKU0273        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897473.99
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OCL0032        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFV1027        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130962.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1706        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.22
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OUD0076        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OML0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1736        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG1758        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OPQ0034        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453747.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0029        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65549.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0041        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52785.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OOH0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128502.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OOH0065        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFG3083        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKM0076        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0068        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43805.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0073        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170428.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0077        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OQE0017        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33351.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OMO0135        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ORX0083        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OTH0008        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39295.57
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OKU0062        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40067.55
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OQE0128        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OQE0171        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,A209           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327642.03
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,PA824          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97984.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OWB0070        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OZH0146        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737796.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OFK0003        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389160
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,PB748          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583740
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OWO0085        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OWO0086        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163054.01
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,BUN07          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,EC1110         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901183.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,CRNUB          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18937.60
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,CU137          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668873.43
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,EW246          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCR006         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,FC181          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392887.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KIA77          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65549.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQ2606         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JP61           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GP029          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389160
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LAN01          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KI020          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCS065         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163703.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCS098         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52439.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,OD001          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629753.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JH1601         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58994.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MHA78          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,SUV22          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389160
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,TIS01          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201184.71
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,XPS843         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NOH11          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,PM914          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KUA26          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KUA66          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,NGAG3          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405314.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,QAB            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193814.68
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,XS104          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145056.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,PS315          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288290.29
